"id";"tweet";"date";"username"
"1131588657528430592";"_ib _uk _claire _farage well done young man goo ";2019-05-23 15:52:14;"Stephenpmw"
"1131588654164467712";"delighted to have been published on natwest s business platform this week providing a professional s guide to ";2019-05-23 15:52:13;"McwhinnieThe"
"1131588639593508865";"spoke to several labour voters in caernarfon who voted _cymru for the first time  transcends party lo ";2019-05-23 15:52:10;"AlunPlaidCymru"
"1131588584237084674";"please use your democratic right to vote euelections2019 thistimeimvoting  ";2019-05-23 15:51:57;"schlemmergaumen"
"1131588542340190208";"the noise from farage and co saying betrayal refusing to go back to the people for own selfish reasons ";2019-05-23 15:51:47;"Saj__Azim"
"1131588487709417475";"i saw this when i voted this morning the woman in front of me was taken aside and told that eu nationals were not ";2019-05-23 15:51:34;"KinkoTheMonkey"
"1131588469619384323";"please remember to vote everyone europeanelection2019 ";2019-05-23 15:51:29;"HeatherPalmer"
"1131588467526438912";" and who do you think created and benefits from the system under which these afr ";2019-05-23 15:51:29;"sylvester_defoe"
"1131588466914070529";" ha getting your excuses in early are we  betrayal party_uk";2019-05-23 15:51:29;"GypsySilver"
"1131588466066771968";"throw in what you can for the elderly veteran attacked for defending  show him the decent people of the cou ";2019-05-23 15:51:28;"ashlea_robyn"
"1131588455690121217";" question is did you vote gina if so what did you do that those who couldn t vote didn t ";2019-05-23 15:51:26;"PercySmells"
"1131588439026147329";" pollingstation pollingday how did you vote today in the europeanelection2019 poll2 party ";2019-05-23 15:51:22;"PPolls2018"
"1131588410643238912";" eu citizens were denied their vote because of eu law and the fact they didn t transfer thei ";2019-05-23 15:51:15;"diclexicon"
"1131588402669871106";"eu president lashes out at stupid nationalists who are in love with their own countries how terribl ";2019-05-23 15:51:13;"manchesterleave"
"1131588338140504064";"you couldn t invent this sort of shambles this government needs burying as does the whole  process we re ";2019-05-23 15:50:58;"dogdaysarerover"
"1131588285837598728";" deniedmyvote trending euelections2019 nothing to be proud of _may  hostileenvironment";2019-05-23 15:50:45;"Dunnasead"
"1131588253260214272";"embattled theresa may s  bill vote delayed newsmax via ";2019-05-23 15:50:38;"SteelBackbone"
"1131588235099090946";"should be about us all not just party members and mps who feel pressured because of the noise ";2019-05-23 15:50:33;"Saj__Azim"
"1131588166123753475";" you must be so scared guy putin trump mother hubbard you need to worry more about the popu ";2019-05-23 15:50:17;"pam30301"
"1131588130828693504";"the latest ken harvey s transition journal thanks to  the5";2019-05-23 15:50:08;"transition57"
"1131588117926961152";"when the  referendum was announced 1 bought 143 as of may 23 2019 at 05 50pm 1 buys 1134 this mea ";2019-05-23 15:50:05;"jamesmb"
"1131588051938021377";"it s understandable why people want a democratic result to be honoured tbf teresa may has done her job by triggeri ";2019-05-23 15:49:50;"King_Clifford"
"1131588027694899203";"the europeanelection2019 is today i recently set out my views on  in a letter to the in response ";2019-05-23 15:49:44;"AdrianWaite"
"1131587958866419712";"sometimes one wishes one had the minuscule mind of the notorious separatist pete 21 majority wishart above ";2019-05-23 15:49:27;"Eddie_of_the_UK"
"1131587954911174656";" _gtto so those of us labour people who voted _uk are presumably not wanted on voyage ";2019-05-23 15:49:26;"georgegalloway"
"1131587939991990272";"no plans this afternoon why not go vote got plans why not make voting part of them find your polling place he ";2019-05-23 15:49:23;"IslingtonLibDem"
"1131587935927582720";"  party_uk i m beginning to think that theresa may will not resign amp the lame erg will not have enough ";2019-05-23 15:49:22;"JohnSmallcombe"
"1131587910589984768";" it isn t in the uk its a question of whether labour get the 29 they need to beat putrid farage s new ";2019-05-23 15:49:16;"WatchPopulistIr"
"1131587903942012928";" if you want  and are voting for farages scam then unfortunately you are appro ";2019-05-23 15:49:14;"JohannaSaunders"
"1131587823289503744";"dpm amp mfea with _ledrian in paris about the implementation of actionplan of strategic ";2019-05-23 15:48:55;"MVEP_hr"
"1131587818957025280";"when headlines revolve around politicians getting assaulted with milkshakes it s time to press the red button ";2019-05-23 15:48:54;"The_Jesusphreak"
"1131587782751735813";" milkshake  relax is just a milkshake ";2019-05-23 15:48:45;"NicodemusH8"
"1131587756403118081";" isn t that a rather pointless question asked on endless occasions it s already accepted there will be ";2019-05-23 15:48:39;"ChrisRGollop"
"1131587698018476033";"elderly army veteran assaulted by unhinged leftist with milkshake for supporting  party uk  ";2019-05-23 15:48:25;"derekdob"
"1131587693404672002";"hey s this to do with  are clubcard points also losing freedom of movement ";2019-05-23 15:48:24;"TesTubEcology"
"1131587690292568064";"the only way out is going back to the people ";2019-05-23 15:48:23;"Saj__Azim"
"1131587572348674050";"not with that feckin chain around her neck they ll never remove her  ";2019-05-23 15:47:55;"CooperS111s"
"1131587557396025345";"i feel i m twinned with bayard rustin today seen as an outcast on the wrong side of choice which i support for my ";2019-05-23 15:47:52;"bankspoppy"
"1131587546507612160";" if anyone seriously thinks the uk can go it alone think again here s a taster of what s to come p ";2019-05-23 15:47:49;"cengibson"
"1131587497950162944";" psychometric targeting developed by the military for controlling enemy behaviours deployed in civil ";2019-05-23 15:47:38;"SbyBT"
"1131587480040251392";" _uk excellent they are proving that the press media lied about how the people don t want ";2019-05-23 15:47:33;"mrt7257"
"1131587477389627392";"eu citizens in uk complain of being denied right to vote deniedmyvote eucitizens  euelection2019 eu ";2019-05-23 15:47:33;"pisiski"
"1131587463342907394";" yeah we did more or less until you and your friends started banging on about  killing an m ";2019-05-23 15:47:29;"gbktas"
"1131587440970543104";"theresa may is 5 days away from overtaking gordon brown as the 35th longest serving uk pm please don t let this ha ";2019-05-23 15:47:24;"Karl_Downey"
"1131587415037108224";"but no instead now you re awake they ll avoid going back to the people at all costs like inciting the older ";2019-05-23 15:47:18;"Saj__Azim"
"1131587401917304834";"those folks voting for  wanting our country back thinking we re superior amp that it s the rest of the wo ";2019-05-23 15:47:15;"TheGoggin"
"1131587279179407361";"add incompetence to conspiracy and you get the recipe for the mess known as democracy  style ie demockery ";2019-05-23 15:46:45;"mjharries2"
"1131587263173922819";" euelections predictions what the pollsters are forecasting i don t understand why is the  party so popula ";2019-05-23 15:46:42;"EmmaWLondon"
"1131587252038098944";"we see mrs may is back to padding out her government with remainers and in this case gove s special little pet r ";2019-05-23 15:46:39;"BalanBalyn"
"1131587245004263424";" your tws indicated you are one of many tory mps voting  are you born with that disability t ";2019-05-23 15:46:37;"wildeaboutme"
"1131587236900802561";" this is a great advert for voting  party";2019-05-23 15:46:35;"ADUK2019"
"1131587194110513152";" vodafoneireland i would like to advise all cross border workers with a vodafone contract to be careful about renew ";2019-05-23 15:46:25;"RayOCon33480252"
"1131587157196517378";" we don t vote for eu to do anything we vote ";2019-05-23 15:46:16;"Janice4Brexit"
"1131587129417637889";"when you run out of valid arguments and all you have left is to throw a milkshake have some respect you absolute i ";2019-05-23 15:46:10;"BexHancock"
"1131587108831932421";"_sugar no control mate you can t be sure it s only those who voted leave who are participating very shabb ";2019-05-23 15:46:05;"Nigel_J_Holmes"
"1131587102230142977";"  is austerity";2019-05-23 15:46:03;"JohnStrawson"
"1131587040871628801";" eu citizens have a right to vote in eu elections in their home state if an eu citizen chooses ";2019-05-23 15:45:49;"diclexicon"
"1131586991907364866";" isn t she lovely just love the delusional remainers should b ";2019-05-23 15:45:37;"Meadowuk"
"1131586954120826882";" spoil the ballot and write  right across the paper as an absolute last resort ";2019-05-23 15:45:28;"Ash_Hirani"
"1131586946487193600";"to vote or not to vote europeanelection2019 never have i considered not voting before  faithless";2019-05-23 15:45:26;"becksrich83"
"1131586941550563328";"new banksy spotted still verifying the new typographical style says mr saatchi banksy saatchiart  ";2019-05-23 15:45:25;"SteveWeatherill"
"1131586916091084800";"theresa may tomorrow we re leaving downing street for the last time after two and a half dreadful years and we r ";2019-05-23 15:45:19;"Karl_Downey"
"1131586905932480512";" i lost all respect for you wh3n you turned on since then you ve supported ";2019-05-23 15:45:16;"Timsmithphoto"
"1131586826039373824";"mel stride replaces leadsom fuck me they ll be asking cameron next ";2019-05-23 15:44:57;"CooperS111s"
"1131586813750063105";"considering the remainers are supposed to be intellectually better than the eers they have a funny way of sh ";2019-05-23 15:44:54;"andy_w89"
"1131586743277367302";"the time has come for ms may to bow out it s done over why does she need to be dragged screaming and cursing o ";2019-05-23 15:44:38;"Blanle_A"
"1131586704786296832";" _m_hodgson they can spend bns of our money on a delusionary nodeal ";2019-05-23 15:44:28;"DalbidEU"
"1131586630647713792";"you know the world is in a mess when joey barton is talking sense about politics  ";2019-05-23 15:44:11;"blindLloyd"
"1131586598766821376";"it s not about the country if it was they d say ok the people matter fasts matter let s ask them again ";2019-05-23 15:44:03;"Saj__Azim"
"1131586579632463873";"inevitably this  deadline crisis government has delayed publication of the wab once more ";2019-05-23 15:43:59;"olivergarner7"
"1131586512557105156";"2 questions 1 did you receive a poll card 2 are you on the electoral register if your answer to question 1 i ";2019-05-23 15:43:43;"CryPartisanUK"
"1131586460409372672";" nomoreimmigrantsinbritain we have enough now closeborders ";2019-05-23 15:43:30;"BBKLyrics"
"1131586445850886147";"the current view on  from cornwall ";2019-05-23 15:43:27;"alexbuchanan"
"1131586426070589440";"the biggest daylight robbery eve you think they re stupid to risk what they have ";2019-05-23 15:43:22;"Saj__Azim"
"1131586417358966789";" ever the opportunist hey lammy 174 million voted to leave yet you want to deny us only when it suit ";2019-05-23 15:43:20;"Pete351"
"1131586307774459904";"pm may facing annihilation by nigelfarage s  party in eu elections ";2019-05-23 15:42:54;"pr0udwhite"
"1131586247187750913";"please share this folks and while you re at it grab yourself a free copy today only thanks  ";2019-05-23 15:42:39;"yorkspride"
"1131586233262641152";"is that right staying in the eu has cost british steel workers their jobs if i wasn t laughing i d cry what a fec ";2019-05-23 15:42:36;"CooperS111s"
"1131586229965860866";"_swinford he said it went significantly further than what had been agreed by cabinet but not far enough t ";2019-05-23 15:42:35;"UKGoingGlobal"
"1131586218058309634";"boris johnson acted in dishonest way in  poll court told via ";2019-05-23 15:42:32;"sha_braithwaite"
"1131586214233071618";" leadsom could be a name for the future may hammond gauke rudd letwin clark bercow let us ";2019-05-23 15:42:31;"JohnSydnam"
"1131586208335912961";"hungry so reserved but crazy hid they refused a second opinion it s so obvious  wake up";2019-05-23 15:42:30;"Saj__Azim"
"1131586206087688201";"_billy true but not the type of steel britishsteel makes ";2019-05-23 15:42:30;"JAFF3"
"1131586188001906689";" when nick ferrari says  s a mess and he doesn t care about it anymore he fails to mention it ";2019-05-23 15:42:25;"RichardScribbl1"
"1131586161233793025";" his dream and everyone else nightmarel ";2019-05-23 15:42:19;"Meadowuk"
"1131586146872512515";"sansa stark the ultimate eer  gameofthrones ";2019-05-23 15:42:15;"UmarThePlumber"
"1131586110667272193";" _uk tommyrobinsonmep tommyrobinson votetommy come on folks let s show them we re ";2019-05-23 15:42:07;"nazi_pug"
"1131586105453764608";"somewhen in the multiverse there is a leftist case for  but not in this timeline lexit";2019-05-23 15:42:06;"SpindleBiggins"
"1131586084666785793";"how will  affect the gdpr s governance over the uk ";2019-05-23 15:42:01;"postbrexit1"
"1131586050932002819";"today i will be voting for the  party because i feel it is the vote that will most likely lead to uk elector ";2019-05-23 15:41:53;"DanAuroraX"
"1131586033831895042";"straight from hseofcommons no surprise in lack of funds for rural available in a post  era use your ";2019-05-23 15:41:48;"EmmaPowlett"
"1131586012650659840";"today i went to my local polling station and had my say in the europeanelection2019 whatever your views however ";2019-05-23 15:41:43;"lewisglynn69"
"1131586010507370496";" bet365 relocation and our economic future this is another clear sign of the damage that  is causing ";2019-05-23 15:41:43;"togethergib"
"1131586001963487234";" the millions of labour voters who will be going out to vote for the _uk today ";2019-05-23 15:41:41;"AdamJam26201660"
"1131585980278878208";" the elderly gentleman was lied about benefits of  since day one regardless his 22 years service ";2019-05-23 15:41:36;"EmblematicShift"
"1131585892626436103";"  has been about disenfranchisement from the start today s deniedmyvote is only the natural next step";2019-05-23 15:41:15;"matthias_feist"
"1131585872586006529";" does it work this election should never have happened we voted to  that should have happe ";2019-05-23 15:41:10;"NeilNeilasher"
"1131585855963971584";" ";2019-05-23 15:41:06;"BaldwinBelvoir"
"1131585822124335104";"_ryland to achieve what aim which policy of their s is it that most draws you in also you have a picture ";2019-05-23 15:40:58;"AnthMorgan"
"1131585760778440705";"it is the extremist politicians and _rees_mogg that have caused the to go down i ";2019-05-23 15:40:43;"ChristopheWheat"
"1131585726032883712";" neither does so long as it is trying to enable a tory ";2019-05-23 15:40:35;"GrahamRCarter"
"1131585658840068097";"a lifetime of voting labour ended today and the got my vote and yes  had a lot to do with it ";2019-05-23 15:40:19;"DirtyLyle"
"1131585636769701888";" so win basically since  is undeliverable and remain is ";2019-05-23 15:40:14;"richjohnson"
"1131585618394451968";"many eu citizens denied vote in uk europeanelections2019 a total scandal and denial of democracy deniedmyvote peoplesvote ";2019-05-23 15:40:09;"captaineuro"
"1131585607304712193";" i m reporting these scumbags to the i want to know you funds them  voters should do the same";2019-05-23 15:40:07;"Cloonclock"
"1131585599712968705";"_brooke _ungagged it s not about farage vote today to leave or remain  simple";2019-05-23 15:40:05;"Michael23074439"
"1131585562576662528";"first time at stormont today excellent discussions on ni economy trade amp  see you again soon belfast ";2019-05-23 15:39:56;"William_Bain"
"1131585505949310982";" chuk or whatever they are called these days won t pick up one seat in the eu elections serv ";2019-05-23 15:39:43;"AdamJam26201660"
"1131585505752178688";" same here voted for iain the last time and this time the  party tory s ";2019-05-23 15:39:43;"TheTradingSheep"
"1131585501847273472";"great work from sophie tolley for clearing  fog over eu cc ";2019-05-23 15:39:42;"GlenKCampbell"
"1131585497493590017";"this is absolutely nuts the deniedmyvote fiasco taking place in the uk today is utterly unacceptable  or ";2019-05-23 15:39:41;"Shadician"
"1131585455550599169";"yay go vishal s nan  party ep2019 euelections2019 ";2019-05-23 15:39:31;"Ash_Hirani"
"1131585443181539328";" it certainly is over on this side of the atlantic  ";2019-05-23 15:39:28;"Firebir52169020"
"1131585421450911747";"let s all try to remember the lyrics of this historical song rule britannia britannia rule the waves britons ";2019-05-23 15:39:22;"CovertLoyalist"
"1131585414064693248";"two million uk based eu nationals denied their vote in the elections this is electoral fraud on the highest scale ";2019-05-23 15:39:21;"color4d"
"1131585404707196930";"whatever the result of the uk euelections2019 or whatever the outcome of  our latest article the  ";2019-05-23 15:39:18;"SGentry_Journal"
"1131585402899456000";" seriously you want people to vote for a party that has the acronym cuk behave yourself  europeanelection";2019-05-23 15:39:18;"Blatant01"
"1131585397623054336";" _may what a waste of paper in the name of god give up trying to keep uk shackled to eu by t ";2019-05-23 15:39:17;"Michael16429056"
"1131585384654282756";" i ll just leave that there britain voted for  23rd june 2016 and it s now 23rd may 2019 ";2019-05-23 15:39:14;"ShropshireDerp"
"1131585370792046594";"spoke to two people they won t vote because a they are away by that they mean different part of town b the ";2019-05-23 15:39:10;"WorryingThought"
"1131585324394659841";"may hammond gauke rudd letwin clark bercow let us hope that their names only live on as examples of infamy ";2019-05-23 15:38:59;"JohnSydnam"
"1131585262314840071";"getting vote out near oban in the one of the most scenic council wards in scotland there s so much suppor ";2019-05-23 15:38:45;"joolsmc"
"1131585222074621952";" did i miss something today these are eu elections not sure when our ";2019-05-23 15:38:35;"Michael23074439"
"1131585180542619653";"if we had left the eu on the date that we were supposed to the many thousand workers at british steel and supplie ";2019-05-23 15:38:25;"swivel_eyes"
"1131585135583928320";"what do we say to  not today ";2019-05-23 15:38:14;"RobotArchie"
"1131585120195022849";"my first vote in the uk feeling grateful and honored to have an opportunity to have my say you really can t moan ";2019-05-23 15:38:11;"Skinity_"
"1131585100859228160";"couldn t agree more patrick shame on parliament  ";2019-05-23 15:38:06;"shoutinghorse"
"1131585093112348674";" _may only british citizens must vote in a british election eu citizens is ye ";2019-05-23 15:38:04;"JesusRememberUs"
"1131585070488326146";" it was a systematic attempt to boost  by decreasing some votes euelections2019 deniedmyvote institutionalracism";2019-05-23 15:37:59;"banta2"
"1131585041346252800";"why would members of a party supporting  want to be elected to seats in a parliament in the ";2019-05-23 15:37:52;"TelTone1"
"1131584963529330690";"interview in sic noticias portuguese tv about deniedmyvote another mess within the  mess europeans thar couldn t vote for europe";2019-05-23 15:37:33;"MigrantsUnited"
"1131584963156033537";" you are merely repeating the total bollocks narrative created by the omg we lost remain c ";2019-05-23 15:37:33;"diclexicon"
"1131584953542746112";"there are good choices and bad choices on today s euelections2019 ballot the good choices may not be perfect but ";2019-05-23 15:37:31;"whynotgoglobal"
"1131584816804237313";" i totally forgot thanks i have just been and voted for _uk again thanks for the reminder s ";2019-05-23 15:36:58;"snookeremporium"
"1131584804149977096";" stop stopthemadness scotlandisnow revokearticle50 peoplesvote  isafraud iscriminal ";2019-05-23 15:36:55;"BaldwinBelvoir"
"1131584714899447814";" slams british politicians for kicking out may while  is still in the balance a terrible wa agre ";2019-05-23 15:36:34;"BermudaBat"
"1131584684994060288";"the song the pm probably kicks back to each night before tanning another bottle of sherry david gilmour there s ";2019-05-23 15:36:27;"Silenceothebams"
"1131584615800610816";"human nature to think about yourself too not saying that s why but how some mps trapped even if general mood of co ";2019-05-23 15:36:10;"Saj__Azim"
"1131584567557677056";" sadly i think  has made us exactly this";2019-05-23 15:35:59;"PencilInnCt"
"1131584555998208000";"dont forgot to vote on you way home your change to show the government that you agree with the libdems clear mess ";2019-05-23 15:35:56;"LDNYoungLiberal"
"1131584525589524480";"are  britain and weimar germany perilously alike darkness over germany by cumbe ";2019-05-23 15:35:49;"CumberlandLodge"
"1131584518157197313";"_uk _farage  electioninterference i ";2019-05-23 15:35:47;"liz727"
"1131584512733982722";"interesting how as we come closer to the end of may we are coming closer to the end of may yesss political tweet may  utv";2019-05-23 15:35:46;"jordyterrell69"
"1131584510150283265";"your lucky victor didn t give you both barrels  ";2019-05-23 15:35:45;"CooperS111s"
"1131584483118002176";"_farage  remain hey twatface you keep going on about an insurance based health system don t you und ";2019-05-23 15:35:39;"branddad"
"1131584481205411840";" as a ukipper this is absolutely despicable but the real blame must go to anti democratic ";2019-05-23 15:35:38;"chatttylady"
"1131584425198804993";"an especially political local bus shelter euelection2019  ";2019-05-23 15:35:25;"thoughtcat"
"1131584424930435072";"  vote green for a candidate to fly train back and forth to then have the eu put taxes up on countries not ";2019-05-23 15:35:25;"JosiahJenkins19"
"1131584379426357248";"seeing this a little too much lately it s almost like someone in a political chair is motivating the police to be ";2019-05-23 15:35:14;"Sickenly13"
"1131584304511954955";"people of britain are fighting for their history and their future and we have this sh to deal with what a sad joke ";2019-05-23 15:34:56;"HawerKat"
"1131584301580075008";" your party has done everything but deliver  missing 2 deadline along the way i wouldn t trust ";2019-05-23 15:34:55;"JKirbyMills"
"1131584247758827525";"which  no longer about you and me but mps another reason for a peoples vote";2019-05-23 15:34:43;"Saj__Azim"
"1131584224295886848";"i am voting for party i voted to leave because i do not trust the european govt i would not vote for brexi ";2019-05-23 15:34:37;"russvickers"
"1131584189466337281";"patriots in the eu get out amp vote against socialist eussr vote for patriotic parties that care about its citizens ";2019-05-23 15:34:29;"GlennHutton"
"1131584158218752001";"well with the two main parties seeming to fall behind in polls will it be a smaller party sweep for the ";2019-05-23 15:34:21;"BrexitBreakup"
"1131584101637611520";" or murder of joe cox by  supporter";2019-05-23 15:34:08;"ashman06"
"1131584075133784065";"her majesty has been around long enough to know just how to say something without uttering a word  ";2019-05-23 15:34:01;"barkerswoof"
"1131584071287623680";" has made a criminally negligent effort of explaining the difference betwee ";2019-05-23 15:34:01;"LucienQSenna"
"1131584059900084228";"_sorry no one wants britain s sovereignty to continue being handed over to the foreign dictatorshipeu who pre ";2019-05-23 15:33:58;"JesusRememberUs"
"1131584044125360128";"  is already here denying eu citizens their right to vote is just another sign of it ";2019-05-23 15:33:54;"jwildeboer"
"1131583996708761601";"adam in case it has escaped your attention many who said they would respect the result have spent the last 3 years ";2019-05-23 15:33:43;"LibraPoppyGirl"
"1131583957168996352";"if you didn t know only party members can have a say in choosing who stands for mp in a constituency ";2019-05-23 15:33:33;"Saj__Azim"
"1131583939578085377";"we need to challenge  to give them a future in steel in wales ";2019-05-23 15:33:29;"UndebPlaidCymru"
"1131583861928976384";"_shrewsbury will you publish the exact votes for each party cast in the shrewsbury constituency i believe suc ";2019-05-23 15:33:11;"zampos"
"1131583814348791809";" means  agency a powerful mandate to task and coordinate law enforcement agencies and of greater dive ";2019-05-23 15:32:59;"Threesa_May"
"1131583811244969985";" down right evil to bring down your party and the economy to satisfy your vain need to beat gordon brown ";2019-05-23 15:32:59;"croft_garry"
"1131583796120305664";"labour s got their hearts in the right place shame that their stance on  isn t please watch this video if ";2019-05-23 15:32:55;"Carta_Minima"
"1131583789648322561";" well i suppose paying 25 i have a clear picture of the party_uk ";2019-05-23 15:32:53;"CaptainCJ1"
"1131583731922276353";"this fucking pile of shit can go fuck himself who the fuck does he think he is i wish those dumb fuck middle clas ";2019-05-23 15:32:40;"_G_Loken"
"1131583713274466306";"i suspect they ll be some head scratching going on in brussels and westminster once all the votes are counted the ";2019-05-23 15:32:35;"ply4hyre"
"1131583677874528256";"how could i forget the lib dems threw my generation under the bus with their tory coalition uk politics and brexi ";2019-05-23 15:32:27;"akhimed"
"1131583660812062726";" blimey a new series i ve finally found something that s taken longer than bloomin  i m l ";2019-05-23 15:32:23;"deanes1"
"1131583647407104006";"party members have all the power  no longer about the country";2019-05-23 15:32:20;"Saj__Azim"
"1131583627970732033";"president trump offers a olive branch to the dem s in the form of 2 boeing 737 max aircraft to use at their leisure ";2019-05-23 15:32:15;"kb1hcd"
"1131583625194086400";"the validity with this election must be questionedoh hang on waitit never was with the  vote was it so ";2019-05-23 15:32:14;"MrsAitchBee"
"1131583586409181185";" do not press this button what oop s brendon o connell bds metoo wehadenough _girl ";2019-05-23 15:32:05;"CrystalsOfGaea"
"1131583554054447104";" europeanelection2019 i voted today have you i really hope it will make some difference and get uk out of the  mess";2019-05-23 15:31:57;"TigremiLion"
"1131583551659532288";"note to  party voters don t let the remoaners lie to you the polls are open until 10pm tonight so you don ";2019-05-23 15:31:57;"mpk"
"1131583526200119297";"wtf is happening to our country seriously what has happened to make some people believe that throwing milkshake ov ";2019-05-23 15:31:51;"1dotman"
"1131583498140213248";" gave britain  23rd june 2016 and 23rd may 2019 you re giving it experienced ";2019-05-23 15:31:44;"ShropshireDerp"
"1131583469346336768";" you made a typo in a hashtag you of course islameurope imwithputin  nexit";2019-05-23 15:31:37;"ArHu99"
"1131583462853488640";" this language is straight from jeremy corbyn s dictionary and equates to anybody who has the effronte ";2019-05-23 15:31:36;"barkerswoof"
"1131583398248689665";"may in deep trouble as house of commons leader resigns over  ";2019-05-23 15:31:20;"Presstvuk"
"1131583374022316032";"i agree with every word and if s front bench had got off the  fence this is exactly what would ha ";2019-05-23 15:31:14;"LawyerLinguist"
"1131583363171721218";" you made a typo in a hashtag you of course islameurope imwithputin  nexit";2019-05-23 15:31:12;"ArHu99"
"1131583356767019009";"  hoc cant agree a deal ge makes no difference the idea that ge would fill the hoc with leave supporting mp ";2019-05-23 15:31:10;"MylifeUK1"
"1131583346801283074";"let today be the foundation of a new constitutional settlement and a political renaissance for the timeless values ";2019-05-23 15:31:08;"EApplestein"
"1131583344519417856";"come on uk even divorce is easier than ";2019-05-23 15:31:07;"radvolk"
"1131583264127426560";"crazy ";2019-05-23 15:30:48;"Saj__Azim"
"1131583213569224706";"sod  i m going to mars wooo hooo nasa2020 i ve even got my boarding pass ";2019-05-23 15:30:36;"darth_henry"
"1131583185727434752";"just heard this on an indiana radio station in the states 15 of local residents have to decide between eating and ";2019-05-23 15:30:29;"RichardScribbl1"
"1131583169440997376";"  juncker eu what has british politics got to do with mrjuncker stop poking your nose in it s eu meddlin ";2019-05-23 15:30:26;"lee0510"
"1131583147714392066";"this thread  ";2019-05-23 15:30:20;"lucyashman2"
"1131583145822904322";" _uk like the man said when he jumped off of a building to see if he could fl ";2019-05-23 15:30:20;"MentalTaiChi"
"1131583128261320704";" party pensioner hit with milkshake outside polling station lbc fbpe conservatives ";2019-05-23 15:30:16;"EliasMichalas"
"1131583091171045376";"congrats to sophie tolley for winning ecs2019 young communicator awards for 2019 she explained the bene ";2019-05-23 15:30:07;"GlenKCampbell"
"1131583084279848960";"eu elections the future of science in europe via research funding  ";2019-05-23 15:30:05;"CabellsPublish"
"1131583071311073280";"i voted labour today i do not want yellow tories representing me or the far right  has heightened the d ";2019-05-23 15:30:02;"exCllr_Mukesh"
"1131583037018447872";"this is great news for  which is poised for a significant victory against the scattered forces of remain ";2019-05-23 15:29:54;"dgoodliff12"
"1131583020140552201";" _chalk1 pm may is a total idiot advised by equally idiotic individuals who ";2019-05-23 15:29:50;"diclexicon"
"1131583018320183296";"it s all gonna be ok me and the little folk made a cake voted and are now in the park  euelections ";2019-05-23 15:29:50;"JustinWatsonian"
"1131583000171491331";"i wouldn t worry about being denied your vote it s when they ignore your vote you should be furious deniedmyvote  ivoted";2019-05-23 15:29:45;"oldmanlinskey"
"1131582997944250368";"the next uk pm should positively plan for a nodeal wto and work to mitigate any deleterious impacts the cu ";2019-05-23 15:29:45;"StephenGLFox"
"1131582982479855616";"_may it s a bit like you want farage to win who s going to save us ";2019-05-23 15:29:41;"wobin76"
"1131582982064619526";" is a treasure trove accidentally joined the wrong one and joined a uk home office session ";2019-05-23 15:29:41;"CiaranJordan"
"1131582920806817793";"little steven telling it like it is  springsteen and tony soprano s right hand man anti ";2019-05-23 15:29:26;"MeathBirder"
"1131582894726627333";"patriots in the eu get out amp vote against the eussr socialists vote for patriotic parties that care about its cit ";2019-05-23 15:29:20;"GlennHutton"
"1131582882194100224";"  euelections2019 admin issues and tardy preparedness not helping in uk voting ";2019-05-23 15:29:17;"JosinaKamerling"
"1131582881300701190";"protest votes could gift eu commission presidency to hard right and damage climate change efforts ";2019-05-23 15:29:17;"ElvenArcher"
"1131582791324295169";" tone deaf tweet amp a backhanded slap to all the people who agree with farage and voted for  ";2019-05-23 15:28:55;"j1turn"
"1131582789248266240";"looking forward to talking to tomorrow morning about  the conservative party and ";2019-05-23 15:28:55;"NabilNajjar1"
"1131582768197054465";"why is nigel farage immune to scandals that would destroy his rivals jonathan freedland ";2019-05-23 15:28:50;"EliasMichalas"
"1131582672051036163";" milkshaking is backfiring for the remainer it s becoming so frequent now that is almost becoming a badge of h ";2019-05-23 15:28:27;"RygbiAmByth"
"1131582611372036099";"here in the uk we voted for  and we still have to vote for the european election";2019-05-23 15:28:12;"DomPage1980"
"1131582606879940609";"_farage will never deliver  give him a seat at the negotiations then watch the sob chicken out ";2019-05-23 15:28:11;"zelo_street"
"1131582596763258880";" if you really believe that you ought to want labour to be a party of remain only by st ";2019-05-23 15:28:09;"EyeEdinburgh"
"1131582557886115840";" spooks tech giants away from london hibernia ceo says the irish capital has benefited as a result of ";2019-05-23 15:28:00;"TorbayIntel"
"1131582527108464645";"the british turnout will be one of the most interesting stats from this europeanelection2019 since 1979 it has av ";2019-05-23 15:27:52;"Frell_Me_Dead"
"1131582517826478080";" _starmer the one tr ";2019-05-23 15:27:50;"peterdevineManc"
"1131582430765359104";"_ it s been on and it s ";2019-05-23 15:27:29;"JimmyJackBond"
"1131582375127859201";"dow down only 300 points on china fears total bs fakenews cnbc ";2019-05-23 15:27:16;"3Xtraders"
"1131582346732429313";"when purdah ends at 10pm and and are finally able to tell us all the new messes that _may ";2019-05-23 15:27:09;"James_Martin_86"
"1131582317510762497";"  deadline extension could provide lifeline to microbusinesses _eu ";2019-05-23 15:27:02;"IEGroup"
"1131582296157511681";"just come back from the polling station first time in 70 years i have not voted labour my parents would turn in t ";2019-05-23 15:26:57;"mcnallydb"
"1131582219384958976";"ended up voting for today for the first time after a long hard argument with myself i came to the ";2019-05-23 15:26:39;"JackDavidovitz"
"1131582169850306561";" young people are foolish and stupid look at car insurance incredibly stupid at this particular moment ";2019-05-23 15:26:27;"diclexicon"
